ANADIA-AL,,,,,,,AL,,"789,21",,,,,,-,,,,,"789,21",,,,,,"789,21",,,,,,,,
ITAMBE-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
ITANAGRA-BA,,,,,,,BA,,"116.996,09",,,,,,"18.845,66",,,,,"135.841,75",,,,,,"135.841,75",,,,,,,,
ITANHEM-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
ITAPARICA-BA,,,,,,,BA,,"140.427,87",,,,,,"282.049,90",,,,,"422.477,77",,,,,,"422.477,77",,,,,,,,
ITAPE-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
ITAPEBI-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
ITAPETINGA-BA,,,,,,,BA,,"1.956,01",,,,,,-,,,,,"1.956,01",,,,,,"1.956,01",,,,,,,,
ITAPICURU-BA,,,,,,,BA,,"1.668,36",,,,,,-,,,,,"1.668,36",,,,,,"1.668,36",,,,,,,,
ITAPITANGA-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
ITAQUARA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
ITARANTIM-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
ITATIM-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
ITIRUCU-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
ITIUBA-BA,,,,,,,BA,,"1.725,89",,,,,,-,,,,,"1.725,89",,,,,,"1.725,89",,,,,,,,
ITORORO-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
ITUBERA-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
JACOBINA-BA,,,,,,,BA,,"2.013,54",,,,,,-,,,,,"2.013,54",,,,,,"2.013,54",,,,,,,,
JAGUAQUARA-BA,,,,,,,BA,,"1.840,95",,,,,,-,,,,,"1.840,95",,,,,,"1.840,95",,,,,,,,
JAGUARIPE-BA,,,,,,,BA,,"61.997,92",,,,,,-,,,,,"61.997,92",,,,,,"61.997,92",,,,,,,,
JANDAIRA-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
JEQUIE-BA,,,,,,,BA,,"2.301,19",,,,,,-,,,,,"2.301,19",,,,,,"2.301,19",,,,,,,,
JEREMOABO-BA,,,,,,,BA,,"1.725,89",,,,,,-,,,,,"1.725,89",,,,,,"1.725,89",,,,,,,,
JIQUIRICA-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
JITAUNA-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
JUCURUCU-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
JUSSARI-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
LAJE-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
LAJEDAO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
LAJEDINHO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
LAMARAO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,BA,,"2.301,19",,,,,,-,,,,,"2.301,19",,,,,,"2.301,19",,,,,,,,
MACAJUBA-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
MACARANI-BA,,,,,,,BA,,"1.380,71",,,,,,-,,,,,"1.380,71",,,,,,"1.380,71",,,,,,,,
MADRE DE DEUS-BA,,,,,,,BA,,"1.898.234,07",,,,,,"1.300.162,21",,,,,"3.198.396,28",,,,,,"3.198.396,28",,,,,,,,
MAIQUINIQUE-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
MAIRI-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
MANOEL VITORINO-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
MARACAS-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
MARAGOGIPE-BA,,,,,,,BA,,"53.573,12",,,,,,-,,,,,"53.573,12",,,,,,"53.573,12",,,,,,,,
MARAU-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
MASCOTE-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,BA,,"211.237,86",,,,,,"91.812,25",,,,,"303.050,11",,,,,,"303.050,11",,,,,,,,
MEDEIROS NETO-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
MIGUEL CALMON-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
MILAGRES-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
MIRANTE-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
MONTE SANTO-BA,,,,,,,BA,,"1.840,95",,,,,,-,,,,,"1.840,95",,,,,,"1.840,95",,,,,,,,
MUCURI-BA,,,,,,,BA,,"1.725,89",,,,,,-,,,,,"1.725,89",,,,,,"1.725,89",,,,,,,,
MUNDO NOVO-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
MURITIBA-BA,,,,,,,BA,,"1.610,83",,,,,,-,,,,,"1.610,83",,,,,,"1.610,83",,,,,,,,
MUTUIPE-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
NAZARE-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
NILO PECANHA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
NORDESTINA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
NOVA CANAA-BA,,,,,,,BA,,"1.380,71",,,,,,-,,,,,"1.380,71",,,,,,"1.380,71",,,,,,,,
NOVA FATIMA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
NOVA IBIA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
NOVA ITARANA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
NOVA SOURE-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
NOVA VICOSA-BA,,,,,,,BA,,"1.725,89",,,,,,-,,,,,"1.725,89",,,,,,"1.725,89",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
OLINDINA-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
OURICANGAS-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
OUROLANDIA-BA,,,,,,,BA,,"1.380,71",,,,,,-,,,,,"1.380,71",,,,,,"1.380,71",,,,,,,,
PARIPIRANGA-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
PAU BRASIL-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
PAULO AFONSO-BA,,,,,,,BA,,"2.128,60",,,,,,-,,,,,"2.128,60",,,,,,"2.128,60",,,,,,,,
PE DE SERRA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
PEDRAO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,BA,,"1.380,71",,,,,,-,,,,,"1.380,71",,,,,,"1.380,71",,,,,,,,
PINTADAS-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
PIRITIBA-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
PLANALTINO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
PLANALTO-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
POCOES-BA,,,,,,,BA,,"1.783,42",,,,,,-,,,,,"1.783,42",,,,,,"1.783,42",,,,,,,,
POJUCA-BA,,,,,,,BA,,"708.457,82",,,,,,"541.607,99",,,,,"1.250.065,81",,,,,,"1.250.065,81",,,,,,,,
PORTO SEGURO-BA,,,,,,,BA,,"2.186,13",,,,,,-,,,,,"2.186,13",,,,,,"2.186,13",,,,,,,,
POTIRAGUA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
PRADO-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
QUEIMADAS-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
QUIJINGUE-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
RETIROLANDIA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,BA,,"1.668,36",,,,,,-,,,,,"1.668,36",,,,,,"1.668,36",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,BA,,"1.783,42",,,,,,-,,,,,"1.783,42",,,,,,"1.783,42",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
RIO REAL-BA,,,,,,,BA,,"1.725,89",,,,,,-,,,,,"1.725,89",,,,,,"1.725,89",,,,,,,,
RUY BARBOSA-BA,,,,,,,BA,,"1.610,83",,,,,,-,,,,,"1.610,83",,,,,,"1.610,83",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,BA,,"38.019,63",,,,,,"280.901,25",,,,,"318.920,88",,,,,,"318.920,88",,,,,,,,
SALVADOR-BA,,,,,,,BA,,"69.126,60",,,,,,"280.901,25",,,,,"350.027,85",,,,,,"350.027,85",,,,,,,,
SANTA BARBARA-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
SANTA INES-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
SANTA LUZIA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
SANTA TERESINHA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
SANTALUZ-BA,,,,,,,BA,,"1.668,36",,,,,,-,,,,,"1.668,36",,,,,,"1.668,36",,,,,,,,
SANTANOPOLIS-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
SANTO AMARO-BA,,,,,,,BA,,"57.029,45",,,,,,"280.901,25",,,,,"337.930,70",,,,,,"337.930,70",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,BA,,"2.071,07",,,,,,-,,,,,"2.071,07",,,,,,"2.071,07",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,BA,,"1.783,42",,,,,,-,,,,,"1.783,42",,,,,,"1.783,42",,,,,,,,
SAO DOMINGOS-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
SAO FELIPE-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
SAO FELIX-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,BA,,"2.216.018,97",,,,,,"1.172.163,13",,,,,"3.388.182,10",,,,,,"3.388.182,10",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,BA,,"1.668,36",,,,,,-,,,,,"1.668,36",,,,,,"1.668,36",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,BA,,"1.208,12",,,,,,-,,,,,"1.208,12",,,,,,"1.208,12",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,BA,,"484.356,65",,,,,,"255.807,30",,,,,"740.163,95",,,,,,"740.163,95",,,,,,,,
SAPEACU-BA,,,,,,,BA,,"1.380,71",,,,,,-,,,,,"1.380,71",,,,,,"1.380,71",,,,,,,,
SATIRO DIAS-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
SAUBARA-BA,,,,,,,BA,,"36.291,46",,,,,,"280.901,25",,,,,"317.192,71",,,,,,"317.192,71",,,,,,,,
SERRA PRETA-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
SERRINHA-BA,,,,,,,BA,,"2.013,54",,,,,,-,,,,,"2.013,54",,,,,,"2.013,54",,,,,,,,
SERROLANDIA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
SIMOES FILHO-BA,,,,,,,BA,,"97.819,99",,,,,,"2.856,96",,,,,"100.676,95",,,,,,"100.676,95",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
TANQUINHO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
TAPEROA-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
TAPIRAMUTA-BA,,,,,,,BA,,"1.380,71",,,,,,-,,,,,"1.380,71",,,,,,"1.380,71",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,BA,,"2.243,66",,,,,,-,,,,,"2.243,66",,,,,,"2.243,66",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,BA,,"95.330,92",,,,,,"1.331,35",,,,,"96.662,27",,,,,,"96.662,27",,,,,,,,
TEOFILANDIA-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
TEOLANDIA-BA,,,,,,,BA,,"1.323,18",,,,,,-,,,,,"1.323,18",,,,,,"1.323,18",,,,,,,,
TERRA NOVA-BA,,,,,,,BA,,"1.398,79",,,,,,"85,87",,,,,"1.484,66",,,,,,"1.484,66",,,,,,,,
TUCANO-BA,,,,,,,BA,,"1.840,95",,,,,,-,,,,,"1.840,95",,,,,,"1.840,95",,,,,,,,
UAUA-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
UBAIRA-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
UBAITABA-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
UBATA-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
UNA-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
URUCUCA-BA,,,,,,,BA,,"1.438,24",,,,,,-,,,,,"1.438,24",,,,,,"1.438,24",,,,,,,,
VALENCA-BA,,,,,,,BA,,"61.997,92",,,,,,-,,,,,"61.997,92",,,,,,"61.997,92",,,,,,,,
VALENTE-BA,,,,,,,BA,,"1.553,30",,,,,,-,,,,,"1.553,30",,,,,,"1.553,30",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
VARZEA DO POCO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
VARZEA NOVA-BA,,,,,,,BA,,"1.265,65",,,,,,-,,,,,"1.265,65",,,,,,"1.265,65",,,,,,,,
VARZEDO-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
VERA CRUZ-BA,,,,,,,BA,,"98.797,61",,,,,,"1.317,14",,,,,"100.114,75",,,,,,"100.114,75",,,,,,,,
VEREDA-BA,,,,,,,BA,,"1.150,59",,,,,,-,,,,,"1.150,59",,,,,,"1.150,59",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,BA,,"2.301,19",,,,,,-,,,,,"2.301,19",,,,,,"2.301,19",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,BA,,"1.495,77",,,,,,-,,,,,"1.495,77",,,,,,"1.495,77",,,,,,,,
BAHIA  TOTAL,,,,,,,,,"9.608.397,92",,,,,,"7.083.907,37",,,,,"16.692.305,29",,,,,,"16.692.305,29",,,,,,,,
ACARAU-CE,,,,,,,CE,,"3.040,80",,,,,,-,,,,,"3.040,80",,,,,,"3.040,80",,,,,,,,
ALCANTARAS-CE,,,,,,,CE,,"1.935,05",,,,,,-,,,,,"1.935,05",,,,,,"1.935,05",,,,,,,,
AMONTADA-CE,,,,,,,CE,,"62.530,74",,,,,,"13.850,45",,,,,"76.381,19",,,,,,"76.381,19",,,,,,,,
APUIARES-CE,,,,,,,CE,,"2.027,20",,,,,,-,,,,,"2.027,20",,,,,,"2.027,20",,,,,,,,
AQUIRAZ-CE,,,,,,,CE,,-,,,,,,"38.520,42",,,,,"38.520,42",,,,,,"38.520,42",,,,,,,,
ARACATI-CE,,,,,,,CE,,"131.541,46",,,,,,"18.675,22",,,,,"150.216,68",,,,,,"150.216,68",,,,,,,,
ARARENDA-CE,,,,,,,CE,,"1.935,05",,,,,,-,,,,,"1.935,05",,,,,,"1.935,05",,,,,,,,
BARROQUINHA-CE,,,,,,,CE,,"2.119,35",,,,,,-,,,,,"2.119,35",,,,,,"2.119,35",,,,,,,,
BELA CRUZ-CE,,,,,,,CE,,"2.580,07",,,,,,-,,,,,"2.580,07",,,,,,"2.580,07",,,,,,,,
CAMOCIM-CE,,,,,,,CE,,"3.040,80",,,,,,-,,,,,"3.040,80",,,,,,"3.040,80",,,,,,,,
CANINDE-CE,,,,,,,CE,,"3.225,09",,,,,,-,,,,,"3.225,09",,,,,,"3.225,09",,,,,,,,
CARIDADE-CE,,,,,,,CE,,"2.395,78",,,,,,-,,,,,"2.395,78",,,,,,"2.395,78",,,,,,,,
CARIRE-CE,,,,,,,CE,,"2.303,64",,,,,,-,,,,,"2.303,64",,,,,,"2.303,64",,,,,,,,
CARNAUBAL-CE,,,,,,,CE,,"2.211,49",,,,,,-,,,,,"2.211,49",,,,,,"2.211,49",,,,,,,,
CATUNDA-CE,,,,,,,CE,,"1.842,91",,,,,,-,,,,,"1.842,91",,,,,,"1.842,91",,,,,,,,
CAUCAIA-CE,,,,,,,CE,,-,,,,,,"38.520,42",,,,,"38.520,42",,,,,,"38.520,42",,,,,,,,
CHAVAL-CE,,,,,,,CE,,"2.027,20",,,,,,-,,,,,"2.027,20",,,,,,"2.027,20",,,,,,,,
COREAU-CE,,,,,,,CE,,"2.395,78",,,,,,-,,,,,"2.395,78",,,,,,"2.395,78",,,,,,,,
CRATEUS-CE,,,,,,,CE,,"3.225,09",,,,,,-,,,,,"3.225,09",,,,,,"3.225,09",,,,,,,,
CROATA-CE,,,,,,,CE,,"2.211,49",,,,,,-,,,,,"2.211,49",,,,,,"2.211,49",,,,,,,,
CRUZ-CE,,,,,,,CE,,"2.395,78",,,,,,-,,,,,"2.395,78",,,,,,"2.395,78",,,,,,,,
FORQUILHA-CE,,,,,,,CE,,"2.395,78",,,,,,-,,,,,"2.395,78",,,,,,"2.395,78",,,,,,,,
FORTALEZA-CE,,,,,,,CE,,"1.819.209,60",,,,,,"51.360,56",,,,,"1.870.570,16",,,,,,"1.870.570,16",,,,,,,,
FRECHEIRINHA-CE,,,,,,,CE,,"2.027,20",,,,,,-,,,,,"2.027,20",,,,,,"2.027,20",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,CE,,"1.842,91",,,,,,-,,,,,"1.842,91",,,,,,"1.842,91",,,,,,,,
GRACA-CE,,,,,,,CE,,"2.119,35",,,,,,-,,,,,"2.119,35",,,,,,"2.119,35",,,,,,,,
GRANJA-CE,,,,,,,CE,,"2.948,66",,,,,,-,,,,,"2.948,66",,,,,,"2.948,66",,,,,,,,
GROAIRAS-CE,,,,,,,CE,,"1.935,05",,,,,,-,,,,,"1.935,05",,,,,,"1.935,05",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,CE,,"2.764,36",,,,,,-,,,,,"2.764,36",,,,,,"2.764,36",,,,,,,,
HIDROLANDIA-CE,,,,,,,CE,,"2.303,64",,,,,,-,,,,,"2.303,64",,,,,,"2.303,64",,,,,,,,
IBIAPINA-CE,,,,,,,CE,,"2.395,78",,,,,,-,,,,,"2.395,78",,,,,,"2.395,78",,,,,,,,
ICAPUI-CE,,,,,,,CE,,"112.171,43",,,,,,"17.237,03",,,,,"129.408,46",,,,,,"129.408,46",,,,,,,,
INDEPENDENCIA-CE,,,,,,,CE,,"2.487,93",,,,,,-,,,,,"2.487,93",,,,,,"2.487,93",,,,,,,,
IPAPORANGA-CE,,,,,,,CE,,"1.935,05",,,,,,-,,,,,"1.935,05",,,,,,"1.935,05",,,,,,,,
IPU-CE,,,,,,,CE,,"2.856,51",,,,,,-,,,,,"2.856,51",,,,,,"2.856,51",,,,,,,,
IPUEIRAS-CE,,,,,,,CE,,"2.764,36",,,,,,-,,,,,"2.764,36",,,,,,"2.764,36",,,,,,,,
IRAUCUBA-CE,,,,,,,CE,,"2.395,78",,,,,,-,,,,,"2.395,78",,,,,,"2.395,78",,,,,,,,
ITAPAGE-CE,,,,,,,CE,,"2.948,66",,,,,,-,,,,,"2.948,66",,,,,,"2.948,66",,,,,,,,
ITAPIPOCA-CE,,,,,,,CE,,"79.205,60",,,,,,"141.710,10",,,,,"220.915,70",,,,,,"220.915,70",,,,,,,,
