ANADIA-AL,,,,,AL,,,,,"309,87",,,,,,,,,-,,,,,,"309,87",,,,,,,,,"3.408,83",,,,,,,,
ATALAIA-AL,,,,,AL,,,,,"400,26",,,,,,,,,-,,,,,,"400,26",,,,,,,,,"4.403,10",,,,,,,,
BARRA DE SANTO ANTONIO-AL,,,,,AL,,,,,"271,14",,,,,,,,,-,,,,,,"271,14",,,,,,,,,"2.982,73",,,,,,,,
BARRA DE SAO MIGUEL-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
BOCA DA MATA-AL,,,,,AL,,,,,"348,61",,,,,,,,,-,,,,,,"348,61",,,,,,,,,"3.834,95",,,,,,,,
BRANQUINHA-AL,,,,,AL,,,,,"271,14",,,,,,,,,-,,,,,,"271,14",,,,,,,,,"2.982,73",,,,,,,,
CAJUEIRO-AL,,,,,AL,,,,,"322,79",,,,,,,,,-,,,,,,"322,79",,,,,,,,,"3.550,88",,,,,,,,
CAMPESTRE-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
CAMPO ALEGRE-AL,,,,,AL,,,,,"400,26",,,,,,,,,-,,,,,,"400,26",,,,,,,,,"4.403,10",,,,,,,,
CAPELA-AL,,,,,AL,,,,,"322,79",,,,,,,,,-,,,,,,"322,79",,,,,,,,,"3.550,88",,,,,,,,
CHA PRETA-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
COLONIA LEOPOLDINA-AL,,,,,AL,,,,,"309,87",,,,,,,,,-,,,,,,"309,87",,,,,,,,,"3.408,83",,,,,,,,
COQUEIRO SECO-AL,,,,,AL,,,,,"437,86",,,,,,,,,"115,86",,,,,,"553,72",,,,,,,,,"5.749,12",,,,,,,,
CORURIPE-AL,,,,,AL,,,,,"1.091.758,08",,,,,,,,,"26.192,10",,,,,,"1.117.950,18",,,,,,,,,"5.086.800,81",,,,,,,,
FELIZ DESERTO-AL,,,,,AL,,,,,"9.372,34",,,,,,,,,"12.845,97",,,,,,"22.218,31",,,,,,,,,"244.414,92",,,,,,,,
FLEXEIRAS-AL,,,,,AL,,,,,"271,14",,,,,,,,,-,,,,,,"271,14",,,,,,,,,"2.982,73",,,,,,,,
IBATEGUARA-AL,,,,,AL,,,,,"296,96",,,,,,,,,-,,,,,,"296,96",,,,,,,,,"3.266,80",,,,,,,,
IGREJA NOVA-AL,,,,,AL,,,,,"335,70",,,,,,,,,-,,,,,,"335,70",,,,,,,,,"3.692,91",,,,,,,,
JACUIPE-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
JAPARATINGA-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
JEQUIA DA PRAIA-AL,,,,,AL,,,,,"3.798,74",,,,,,,,,"1.476,17",,,,,,"5.274,91",,,,,,,,,"21.450,20",,,,,,,,
JOAQUIM GOMES-AL,,,,,AL,,,,,"335,70",,,,,,,,,-,,,,,,"335,70",,,,,,,,,"3.692,91",,,,,,,,
JUNDIA-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
JUNQUEIRO-AL,,,,,AL,,,,,"335,70",,,,,,,,,-,,,,,,"335,70",,,,,,,,,"3.692,91",,,,,,,,
MACEIO-AL,,,,,AL,,,,,"87.908,56",,,,,,,,,"20.561,31",,,,,,"108.469,87",,,,,,,,,"519.242,51",,,,,,,,
MARAGOGI-AL,,,,,AL,,,,,"335,70",,,,,,,,,-,,,,,,"335,70",,,,,,,,,"3.692,91",,,,,,,,
MARECHAL DEODORO-AL,,,,,AL,,,,,"144.578,29",,,,,,,,,"117.121,98",,,,,,"261.700,27",,,,,,,,,"1.279.697,70",,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,AL,,,,,"348,61",,,,,,,,,-,,,,,,"348,61",,,,,,,,,"3.834,95",,,,,,,,
MESSIAS-AL,,,,,AL,,,,,"271,14",,,,,,,,,-,,,,,,"271,14",,,,,,,,,"2.982,73",,,,,,,,
MURICI-AL,,,,,AL,,,,,"348,61",,,,,,,,,-,,,,,,"348,61",,,,,,,,,"3.834,95",,,,,,,,
NOVO LINO-AL,,,,,AL,,,,,"271,14",,,,,,,,,-,,,,,,"271,14",,,,,,,,,"2.982,73",,,,,,,,
PARIPUEIRA-AL,,,,,AL,,,,,"258,23",,,,,,,,,"10.602,08",,,,,,"10.860,31",,,,,,,,,"49.285,88",,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,AL,,,,,"284,05",,,,,,,,,-,,,,,,"284,05",,,,,,,,,"3.124,76",,,,,,,,
PENEDO-AL,,,,,AL,,,,,"426,08",,,,,,,,,-,,,,,,"426,08",,,,,,,,,"4.687,17",,,,,,,,
PIACABUCU-AL,,,,,AL,,,,,"309,87",,,,,,,,,-,,,,,,"309,87",,,,,,,,,"3.408,83",,,,,,,,
PILAR-AL,,,,,AL,,,,,"238.947,23",,,,,,,,,"153.887,78",,,,,,"392.835,01",,,,,,,,,"1.833.709,96",,,,,,,,
PINDOBA-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
PORTO CALVO-AL,,,,,AL,,,,,"335,70",,,,,,,,,-,,,,,,"335,70",,,,,,,,,"3.692,91",,,,,,,,
PORTO DE PEDRAS-AL,,,,,AL,,,,,"271,14",,,,,,,,,-,,,,,,"271,14",,,,,,,,,"2.982,73",,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,AL,,,,,"322,79",,,,,,,,,-,,,,,,"322,79",,,,,,,,,"3.550,88",,,,,,,,
RIO LARGO-AL,,,,,AL,,,,,"9.360,69",,,,,,,,,"5.762,82",,,,,,"15.123,51",,,,,,,,,"76.634,95",,,,,,,,
ROTEIRO-AL,,,,,AL,,,,,"808,00",,,,,,,,,"354,60",,,,,,"1.162,60",,,,,,,,,"7.541,03",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
SANTANA DO MUNDAU-AL,,,,,AL,,,,,"271,14",,,,,,,,,-,,,,,,"271,14",,,,,,,,,"2.982,73",,,,,,,,
SAO JOSE DA LAJE-AL,,,,,AL,,,,,"335,70",,,,,,,,,-,,,,,,"335,70",,,,,,,,,"3.692,91",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,AL,,,,,"361,52",,,,,,,,,-,,,,,,"361,52",,,,,,,,,"3.976,98",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,AL,,,,,"322.207,20",,,,,,,,,"198.340,19",,,,,,"520.547,39",,,,,,,,,"2.463.523,60",,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,AL,,,,,"258,23",,,,,,,,,-,,,,,,"258,23",,,,,,,,,"2.840,69",,,,,,,,
SATUBA-AL,,,,,AL,,,,,"36.450,71",,,,,,,,,"23.327,49",,,,,,"59.778,20",,,,,,,,,"202.493,45",,,,,,,,
TEOTONIO VILELA-AL,,,,,AL,,,,,"387,34",,,,,,,,,-,,,,,,"387,34",,,,,,,,,"4.261,06",,,,,,,,
UNIAO DOS PALMARES-AL,,,,,AL,,,,,"426,08",,,,,,,,,-,,,,,,"426,08",,,,,,,,,"4.687,17",,,,,,,,
VICOSA-AL,,,,,AL,,,,,"348,61",,,,,,,,,-,,,,,,"348,61",,,,,,,,,"3.834,95",,,,,,,,
ALAGOAS TOTAL,,,,,,,,,,"1.958.397,15",,,,,,,,,"570.588,35",,,,,,"2.528.985,50",,,,,,,,,"11.928.175,98",,,,,,,,
ANAMA-AM,,,,,AM,,,,,-,,,,,,,,,"2.548,16",,,,,,"2.548,16",,,,,,,,,"10.705,72",,,,,,,,
ANORI-AM,,,,,AM,,,,,-,,,,,,,,,"2.548,16",,,,,,"2.548,16",,,,,,,,,"10.705,72",,,,,,,,
AUTAZES-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
BERURI-AM,,,,,AM,,,,,-,,,,,,,,,"2.548,16",,,,,,"2.548,16",,,,,,,,,"10.705,72",,,,,,,,
CAREIRO DA VARZEA-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
CAREIRO-AM,,,,,AM,,,,,-,,,,,,,,,"2.548,16",,,,,,"2.548,16",,,,,,,,,"10.705,72",,,,,,,,
COARI-AM,,,,,AM,,,,,"1.809.589,18",,,,,,,,,"1.701.776,20",,,,,,"3.511.365,38",,,,,,,,,"16.690.806,50",,,,,,,,
CODAJAS-AM,,,,,AM,,,,,-,,,,,,,,,"2.548,16",,,,,,"2.548,16",,,,,,,,,"10.705,72",,,,,,,,
IRANDUBA-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
ITACOATIARA-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
ITAPIRANGA-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
MANACAPURU-AM,,,,,AM,,,,,-,,,,,,,,,"2.548,16",,,,,,"2.548,16",,,,,,,,,"10.705,72",,,,,,,,
MANAQUIRI-AM,,,,,AM,,,,,-,,,,,,,,,"2.548,16",,,,,,"2.548,16",,,,,,,,,"10.705,72",,,,,,,,
MANAUS-AM,,,,,AM,,,,,"1.152.273,08",,,,,,,,,"95.981,62",,,,,,"1.248.254,70",,,,,,,,,"5.539.622,33",,,,,,,,
PARINTINS-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
SILVES-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
URUCARA-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
URUCURITUBA-AM,,,,,AM,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
AMAZONAS TOTAL,,,,,,,,,,"2.961.862,26",,,,,,,,,"1.882.023,13",,,,,,"4.843.885,39",,,,,,,,,"22.577.670,17",,,,,,,,
LARANJAL DO JARI-AP,,,,,AP,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
MACAPA-AP,,,,,AP,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
MAZAGAO-AP,,,,,AP,,,,,-,,,,,,,,,"7.380,91",,,,,,"7.380,91",,,,,,,,,"30.255,70",,,,,,,,
AMAPA TOTAL,,,,,,,,,,-,,,,,,,,,"22.142,73",,,,,,"22.142,73",,,,,,,,,"90.767,10",,,,,,,,
ACAJUTIBA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
ADUSTINA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
AGUA FRIA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
AIQUARA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ALAGOINHAS-BA,,,,,BA,,,,,"198.260,47",,,,,,,,,"122.969,22",,,,,,"321.229,69",,,,,,,,,"1.755.416,72",,,,,,,,
AMARGOSA-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
AMELIA RODRIGUES-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
ANAGE-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
ANGUERA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ANTAS-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
ANTONIO CARDOSO-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
APORA-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
APUAREMA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ARACAS-BA,,,,,BA,,,,,"232.196,39",,,,,,,,,"102.890,41",,,,,,"335.086,80",,,,,,,,,"1.633.065,87",,,,,,,,
ARACI-BA,,,,,BA,,,,,"100,59",,,,,,,,,-,,,,,,"100,59",,,,,,,,,"506,06",,,,,,,,
ARAMARI-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ARATUIPE-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
BAIXA GRANDE-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
BANZAE-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
BARRA DO CHOCA-BA,,,,,BA,,,,,"100,59",,,,,,,,,-,,,,,,"100,59",,,,,,,,,"506,06",,,,,,,,
BARROCAS-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELO CAMPO-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
BIRITINGA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
BOA NOVA-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
BOM JESUS DA SERRA-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
BREJOES-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
CAATIBA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
CACHOEIRA-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
CAEM-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
CAETANOS-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
CAMACARI-BA,,,,,BA,,,,,"151,75",,,,,,,,,"12,51",,,,,,"164,26",,,,,,,,,"1.743,54",,,,,,,,
CANDEAL-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
CANDEIAS-BA,,,,,BA,,,,,"216.885,87",,,,,,,,,"287.861,71",,,,,,"504.747,58",,,,,,,,,"2.363.216,60",,,,,,,,
CANDIDO SALES-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
CANSANCAO-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
CANUDOS-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
CAPIM GROSSO-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
CARDEAL DA SILVA-BA,,,,,BA,,,,,"129.039,23",,,,,,,,,"33.421,39",,,,,,"162.460,62",,,,,,,,,"811.870,56",,,,,,,,
CASTRO ALVES-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
CATU-BA,,,,,BA,,,,,"244.642,84",,,,,,,,,"125.450,58",,,,,,"370.093,42",,,,,,,,,"1.773.038,64",,,,,,,,
CICERO DANTAS-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
CIPO-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
CONCEICAO DO COITE-BA,,,,,BA,,,,,"107,08",,,,,,,,,-,,,,,,"107,08",,,,,,,,,"538,72",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
CONDE-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"492,92",,,,,,,,
CORACAO DE MARIA-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
CORONEL JOAOSA-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
CRAVOLANDIA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
CRISOPOLIS-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
CRUZ DAS ALMAS-BA,,,,,BA,,,,,"103,84",,,,,,,,,-,,,,,,"103,84",,,,,,,,,"522,39",,,,,,,,
DARIO MEIRA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
DIAS D'AVILA-BA,,,,,BA,,,,,"100,59",,,,,,,,,-,,,,,,"100,59",,,,,,,,,"506,06",,,,,,,,
DOM MACEDO COSTA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ELISIO MEDRADO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ENCRUZILHADA-BA,,,,,BA,,,,,"94,10",,,,,,,,,-,,,,,,"94,10",,,,,,,,,"473,41",,,,,,,,
ENTRE RIOS-BA,,,,,BA,,,,,"249.015,44",,,,,,,,,"153.679,62",,,,,,"402.695,06",,,,,,,,,"2.030.849,80",,,,,,,,
ESPLANADA-BA,,,,,BA,,,,,"444.826,94",,,,,,,,,"272.081,49",,,,,,"716.908,43",,,,,,,,,"3.637.363,08",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,BA,,,,,"103,84",,,,,,,,,-,,,,,,"103,84",,,,,,,,,"522,39",,,,,,,,
FATIMA-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
FEIRA DE SANTANA-BA,,,,,BA,,,,,"129,80",,,,,,,,,-,,,,,,"129,80",,,,,,,,,"652,99",,,,,,,,
GAVIAO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
GLORIA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
HELIOPOLIS-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
IACU-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
IBIQUERA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ICHU-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INHAMBUPE-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
IPECAETA-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
IPIRA-BA,,,,,BA,,,,,"107,08",,,,,,,,,-,,,,,,"107,08",,,,,,,,,"538,72",,,,,,,,
IRAJUBA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
IRARA-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
ITABERABA-BA,,,,,BA,,,,,"107,08",,,,,,,,,-,,,,,,"107,08",,,,,,,,,"538,72",,,,,,,,
ITAGI-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
ITAMBE-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
ITANAGRA-BA,,,,,BA,,,,,"92.104,60",,,,,,,,,"10.979,54",,,,,,"103.084,14",,,,,,,,,"506.710,73",,,,,,,,
ITAPARICA-BA,,,,,BA,,,,,"2.740,66",,,,,,,,,"175.473,47",,,,,,"178.214,13",,,,,,,,,"761.397,20",,,,,,,,
ITAPETINGA-BA,,,,,BA,,,,,"107,08",,,,,,,,,-,,,,,,"107,08",,,,,,,,,"538,72",,,,,,,,
ITAPICURU-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
ITAQUARA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
ITARANTIM-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
ITATIM-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
ITIRUCU-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
ITIUBA-BA,,,,,BA,,,,,"94,10",,,,,,,,,-,,,,,,"94,10",,,,,,,,,"473,41",,,,,,,,
JACOBINA-BA,,,,,BA,,,,,"113,57",,,,,,,,,-,,,,,,"113,57",,,,,,,,,"571,36",,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,,,"100,59",,,,,,,,,-,,,,,,"100,59",,,,,,,,,"506,06",,,,,,,,
JAGUARIPE-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
JANDAIRA-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
JEQUIE-BA,,,,,BA,,,,,"129,80",,,,,,,,,-,,,,,,"129,80",,,,,,,,,"652,99",,,,,,,,
JEREMOABO-BA,,,,,BA,,,,,"94,10",,,,,,,,,-,,,,,,"94,10",,,,,,,,,"473,41",,,,,,,,
JIQUIRICA-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
JITAUNA-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
LAJE-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
